Order ID,Order Date,Ship Date,Product Category,Sub-Category,Customer Segment,Region,Country,City,Sales,Quantity,Discount,Profit,Ship Mode
DEMO-00578,2025-01-15,2025-01-16,Office Supplies,Binders,Corporate,South,Australia,Demo City 24,439.43,6,0.3,-5.47,Same Day
DEMO-00579,2025-06-18,2025-06-25,Furniture,Tables,Corporate,West,United States,Demo City 5,50.96,2,0.1,1.65,Standard Class
DEMO-00580,2024-05-06,2024-05-09,Furniture,Bookcases,Consumer,East,India,Demo City 26,77.84,5,0.3,4.85,Second Class
DEMO-00581,2025-05-13,2025-05-20,Technology,Machines,Home Office,East,Japan,Demo City 29,105.52,2,0.0,27.13,Standard Class
DEMO-00582,2023-11-04,2023-11-08,Furniture,Tables,Home Office,West,United States,Demo City 24,130.08,9,0.5,-14.0,First Class
DEMO-00583,2024-02-24,2024-02-29,Technology,Accessories,Corporate,South,Australia,Demo City 6,259.59,3,0.2,1.98,Second Class
DEMO-00584,2025-08-20,2025-08-23,Technology,Phones,Consumer,East,Japan,Demo City 26,1461.61,9,0.5,-511.26,Second Class
DEMO-00585,2024-04-22,2024-04-29,Office Supplies,Binders,Corporate,North,United Kingdom,Demo City 2,431.25,5,0.0,122.58,Standard Class
DEMO-00586,2023-07-24,2023-07-28,Office Supplies,Storage,Consumer,South,Brazil,Demo City 29,302.98,7,0.1,55.11,First Class
DEMO-00587,2025-04-27,2025-04-30,Office Supplies,Paper,Consumer,North,United Kingdom,Demo City 13,196.95,4,0.3,44.1,Same Day
DEMO-00588,2023-07-24,2023-07-25,Technology,Accessories,Consumer,South,Australia,Demo City 9,1385.63,3,0.3,77.47,First Class
DEMO-00589,2023-09-04,2023-09-05,Furniture,Tables,Corporate,North,Canada,Demo City 18,85.93,3,0.2,12.41,First Class
DEMO-00590,2023-08-02,2023-08-06,Furniture,Bookcases,Home Office,West,Germany,Demo City 7,118.29,2,0.0,4.27,First Class
DEMO-00591,2025-08-02,2025-08-06,Furniture,Tables,Home Office,South,Australia,Demo City 25,1054.04,11,0.0,187.33,First Class
DEMO-00592,2024-08-23,2024-08-28,Technology,Phones,Corporate,South,Australia,Demo City 8,60.91,3,0.2,10.3,Second Class
DEMO-00593,2024-05-27,2024-05-28,Furniture,Bookcases,Consumer,North,Canada,Demo City 24,133.66,5,0.0,8.9,First Class
DEMO-00594,2025-11-06,2025-11-13,Furniture,Chairs,Consumer,South,Australia,Demo City 22,1510.63,11,0.3,121.5,First Class
DEMO-00595,2025-10-16,2025-10-23,Furniture,Tables,Consumer,North,Canada,Demo City 7,412.38,8,0.1,61.06,Standard Class
DEMO-00596,2023-06-22,2023-06-24,Office Supplies,Binders,Consumer,North,Canada,Demo City 10,296.26,6,0.3,-26.6,Second Class
DEMO-00597,2024-03-20,2024-03-25,Furniture,Chairs,Corporate,West,Germany,Demo City 7,246.4,9,0.1,61.07,First Class
DEMO-00598,2025-02-28,2025-03-04,Office Supplies,Storage,Corporate,East,India,Demo City 28,460.26,11,0.1,112.53,First Class
DEMO-00599,2023-11-20,2023-11-23,Furniture,Bookcases,Consumer,East,India,Demo City 30,295.61,4,0.2,29.76,Second Class
DEMO-00600,2024-10-27,2024-11-02,Office Supplies,Paper,Consumer,West,Germany,Demo City 21,213.97,10,0.1,9.62,Same Day
DEMO-00601,2024-04-25,2024-04-28,Office Supplies,Binders,Consumer,North,Canada,Demo City 21,20.97,1,0.0,3.65,Second Class
DEMO-00602,2025-03-29,2025-04-04,Technology,Phones,Consumer,South,Brazil,Demo City 12,137.33,4,0.0,22.15,First Class
DEMO-00603,2025-01-22,2025-01-27,Technology,Accessories,Consumer,West,United States,Demo City 17,194.75,2,0.0,54.06,Second Class
DEMO-00604,2025-09-23,2025-09-24,Office Supplies,Binders,Consumer,East,India,Demo City 12,561.65,10,0.05,133.61,Standard Class
DEMO-00605,2023-09-24,2023-09-29,Technology,Machines,Corporate,South,Australia,Demo City 9,94.12,7,0.1,30.98,First Class
DEMO-00606,2025-10-10,2025-10-15,Office Supplies,Storage,Corporate,North,United Kingdom,Demo City 11,4113.38,8,0.05,755.36,Second Class
DEMO-00607,2024-12-02,2024-12-09,Office Supplies,Paper,Consumer,West,United States,Demo City 30,1766.99,10,0.0,360.47,Second Class
DEMO-00608,2025-12-17,2025-12-21,Furniture,Tables,Home Office,South,Australia,Demo City 22,66.01,3,0.2,-7.04,Same Day
DEMO-00609,2025-12-19,2025-12-24,Office Supplies,Binders,Home Office,South,Australia,Demo City 16,192.05,4,0.0,-1.31,Standard Class
DEMO-00610,2025-09-23,2025-09-30,Technology,Machines,Consumer,East,India,Demo City 2,253.51,3,0.0,42.71,Same Day
DEMO-00611,2025-03-08,2025-03-10,Furniture,Tables,Home Office,East,India,Demo City 20,252.39,8,0.3,-3.02,Second Class
DEMO-00612,2024-08-02,2024-08-08,Technology,Machines,Corporate,South,Australia,Demo City 20,81.32,3,0.1,3.8,Same Day
DEMO-00613,2025-12-12,2025-12-17,Technology,Accessories,Consumer,South,Brazil,Demo City 12,42.77,7,0.0,17.35,Same Day
DEMO-00614,2023-02-23,2023-02-28,Furniture,Tables,Home Office,North,Canada,Demo City 25,192.8,7,0.5,-10.42,First Class
DEMO-00615,2024-11-16,2024-11-18,Furniture,Bookcases,Consumer,East,Japan,Demo City 13,25.97,3,0.2,-2.09,Same Day
DEMO-00616,2023-03-12,2023-03-16,Furniture,Tables,Consumer,North,Canada,Demo City 7,255.46,4,0.2,18.52,Standard Class
DEMO-00617,2024-09-19,2024-09-24,Furniture,Bookcases,Consumer,North,Canada,Demo City 6,387.29,5,0.05,22.85,Second Class
DEMO-00618,2025-04-20,2025-04-26,Office Supplies,Paper,Home Office,West,Germany,Demo City 4,888.56,7,0.1,-54.12,Same Day
DEMO-00619,2024-10-21,2024-10-26,Office Supplies,Binders,Consumer,North,United Kingdom,Demo City 7,279.25,4,0.0,21.1,Same Day
DEMO-00620,2024-12-25,2024-12-30,Technology,Phones,Consumer,North,Canada,Demo City 28,52.83,1,0.3,-9.36,Standard Class
DEMO-00621,2023-10-14,2023-10-20,Office Supplies,Binders,Consumer,South,Australia,Demo City 29,71.23,4,0.2,-1.07,Standard Class
DEMO-00622,2023-08-11,2023-08-13,Furniture,Tables,Corporate,South,Australia,Demo City 3,1579.32,9,0.2,46.4,Standard Class
DEMO-00623,2024-06-20,2024-06-25,Office Supplies,Storage,Corporate,East,Japan,Demo City 18,125.91,3,0.05,27.86,Same Day
DEMO-00624,2025-05-13,2025-05-17,Furniture,Tables,Consumer,West,Germany,Demo City 22,529.42,10,0.2,160.28,First Class
DEMO-00625,2023-12-05,2023-12-10,Furniture,Chairs,Consumer,North,Canada,Demo City 12,69.35,1,0.3,1.93,Same Day
DEMO-00626,2023-07-11,2023-07-14,Office Supplies,Binders,Corporate,North,United Kingdom,Demo City 13,1036.04,10,0.2,9.85,Standard Class
DEMO-00627,2025-06-02,2025-06-04,Technology,Machines,Corporate,West,Germany,Demo City 15,178.89,3,0.3,29.43,First Class
DEMO-00628,2025-12-08,2025-12-13,Office Supplies,Binders,Consumer,North,United Kingdom,Demo City 17,231.11,9,0.05,41.21,Standard Class
DEMO-00629,2025-12-10,2025-12-15,Office Supplies,Paper,Corporate,North,United Kingdom,Demo City 12,95.26,4,0.0,15.3,Second Class
DEMO-00630,2024-10-16,2024-10-23,Technology,Accessories,Consumer,East,India,Demo City 12,89.54,4,0.05,12.37,Second Class
DEMO-00631,2024-04-20,2024-04-23,Furniture,Tables,Consumer,North,Canada,Demo City 26,84.06,4,0.2,-2.49,Same Day
DEMO-00632,2025-06-14,2025-06-17,Technology,Phones,Home Office,South,Australia,Demo City 26,158.87,9,0.1,11.93,Second Class
DEMO-00633,2024-10-25,2024-10-31,Furniture,Bookcases,Home Office,South,Brazil,Demo City 7,294.25,11,0.1,39.07,First Class
DEMO-00634,2025-07-29,2025-07-31,Office Supplies,Storage,Consumer,South,Australia,Demo City 18,227.96,1,0.2,-27.96,First Class
DEMO-00635,2023-04-02,2023-04-03,Office Supplies,Paper,Home Office,West,United States,Demo City 6,85.7,2,0.2,-1.51,First Class
DEMO-00636,2023-04-27,2023-05-01,Office Supplies,Paper,Corporate,West,Germany,Demo City 24,21.22,1,0.1,1.78,First Class
DEMO-00637,2023-07-17,2023-07-20,Furniture,Bookcases,Consumer,North,United Kingdom,Demo City 20,325.1,5,0.0,26.71,Standard Class
DEMO-00638,2025-07-27,2025-07-29,Technology,Accessories,Home Office,South,Brazil,Demo City 22,611.02,10,0.1,39.53,First Class
DEMO-00639,2023-03-27,2023-04-03,Technology,Machines,Corporate,East,Japan,Demo City 18,128.96,4,0.3,-18.08,Same Day
DEMO-00640,2023-04-22,2023-04-23,Office Supplies,Binders,Consumer,South,Brazil,Demo City 13,973.34,8,0.0,271.05,Second Class
DEMO-00641,2024-07-02,2024-07-03,Furniture,Bookcases,Corporate,East,India,Demo City 19,66.8,6,0.05,0.84,First Class
DEMO-00642,2025-07-06,2025-07-11,Technology,Machines,Home Office,East,Japan,Demo City 29,488.52,5,0.2,-37.09,Standard Class
DEMO-00643,2025-11-29,2025-12-03,Office Supplies,Binders,Corporate,North,United Kingdom,Demo City 17,46.54,1,0.0,8.28,Second Class
DEMO-00644,2025-03-09,2025-03-13,Furniture,Tables,Home Office,North,Canada,Demo City 10,158.1,8,0.0,24.32,First Class
DEMO-00645,2023-04-30,2023-05-07,Office Supplies,Storage,Corporate,East,India,Demo City 9,241.46,8,0.0,42.05,Second Class
DEMO-00646,2023-11-22,2023-11-26,Office Supplies,Binders,Consumer,West,United States,Demo City 20,558.99,6,0.05,36.47,Standard Class
DEMO-00647,2025-08-09,2025-08-11,Office Supplies,Paper,Home Office,North,Canada,Demo City 23,217.49,11,0.0,19.99,Same Day
DEMO-00648,2023-03-19,2023-03-20,Technology,Accessories,Consumer,South,Australia,Demo City 11,349.33,5,0.05,40.93,First Class
DEMO-00649,2023-02-28,2023-03-01,Office Supplies,Binders,Consumer,North,Canada,Demo City 3,219.83,2,0.1,21.71,Standard Class
DEMO-00650,2024-10-12,2024-10-17,Office Supplies,Storage,Consumer,West,United States,Demo City 12,424.88,11,0.1,36.88,Standard Class
DEMO-00651,2025-09-15,2025-09-17,Office Supplies,Storage,Corporate,South,Australia,Demo City 26,173.81,7,0.0,44.93,First Class
DEMO-00652,2024-12-18,2024-12-19,Technology,Accessories,Consumer,East,India,Demo City 2,204.42,3,0.0,70.48,Same Day
DEMO-00653,2024-07-23,2024-07-25,Furniture,Bookcases,Corporate,West,Germany,Demo City 10,286.49,10,0.2,3.21,First Class
DEMO-00654,2025-09-03,2025-09-10,Furniture,Chairs,Home Office,North,United Kingdom,Demo City 5,300.15,10,0.05,83.14,Second Class
DEMO-00655,2025-12-14,2025-12-20,Furniture,Bookcases,Corporate,West,Germany,Demo City 28,1807.03,10,0.3,-45.18,First Class
DEMO-00656,2023-07-16,2023-07-19,Office Supplies,Storage,Consumer,North,United Kingdom,Demo City 24,239.95,9,0.5,-95.76,Standard Class
DEMO-00657,2024-11-24,2024-11-28,Technology,Accessories,Home Office,West,Germany,Demo City 12,63.66,7,0.05,0.99,First Class
DEMO-00658,2025-07-01,2025-07-02,Office Supplies,Storage,Corporate,West,Germany,Demo City 3,1826.97,7,0.5,-306.29,First Class
DEMO-00659,2025-11-19,2025-11-21,Office Supplies,Storage,Consumer,East,Japan,Demo City 12,172.21,4,0.0,92.92,Second Class
DEMO-00660,2024-08-14,2024-08-15,Office Supplies,Paper,Home Office,South,Australia,Demo City 2,74.58,4,0.2,4.68,Second Class
DEMO-00661,2024-01-15,2024-01-17,Office Supplies,Binders,Consumer,South,Brazil,Demo City 28,16.74,1,0.2,-0.37,First Class
DEMO-00662,2023-11-06,2023-11-08,Technology,Accessories,Consumer,West,Germany,Demo City 13,185.57,5,0.05,-5.36,Second Class
DEMO-00663,2025-08-16,2025-08-19,Technology,Machines,Consumer,West,United States,Demo City 19,250.05,8,0.2,28.63,Same Day
DEMO-00664,2023-05-20,2023-05-25,Office Supplies,Storage,Consumer,East,Japan,Demo City 15,33.76,4,0.0,11.56,Same Day
DEMO-00665,2024-11-18,2024-11-23,Furniture,Chairs,Corporate,West,Germany,Demo City 20,278.15,8,0.2,42.88,Second Class
DEMO-00666,2024-06-11,2024-06-18,Technology,Accessories,Home Office,West,United States,Demo City 8,482.32,8,0.0,44.2,Second Class
DEMO-00667,2024-10-09,2024-10-14,Furniture,Chairs,Corporate,West,United States,Demo City 16,510.68,10,0.05,273.96,First Class
DEMO-00668,2025-06-03,2025-06-08,Technology,Machines,Home Office,South,Australia,Demo City 29,1273.76,8,0.0,349.29,Standard Class
DEMO-00669,2023-11-13,2023-11-20,Technology,Phones,Corporate,North,Canada,Demo City 14,879.01,9,0.0,210.66,Second Class
DEMO-00670,2023-11-25,2023-11-28,Office Supplies,Binders,Home Office,West,United States,Demo City 3,143.35,6,0.1,31.49,Standard Class
DEMO-00671,2024-03-05,2024-03-11,Furniture,Tables,Corporate,East,India,Demo City 5,91.11,3,0.05,8.63,Standard Class
DEMO-00672,2024-10-11,2024-10-13,Office Supplies,Storage,Home Office,North,United Kingdom,Demo City 9,563.05,9,0.05,19.21,Second Class
DEMO-00673,2025-12-30,2026-01-03,Furniture,Bookcases,Home Office,North,Canada,Demo City 1,3924.33,11,0.0,754.61,Standard Class
DEMO-00674,2023-06-10,2023-06-15,Office Supplies,Paper,Corporate,West,United States,Demo City 1,182.19,8,0.5,-4.81,Second Class
DEMO-00675,2024-06-06,2024-06-08,Office Supplies,Paper,Home Office,East,India,Demo City 23,415.4,5,0.2,-28.2,Standard Class
DEMO-00676,2024-06-05,2024-06-07,Technology,Phones,Home Office,North,Canada,Demo City 13,1263.1,9,0.3,-311.71,Second Class
DEMO-00677,2025-09-06,2025-09-08,Office Supplies,Storage,Home Office,East,Japan,Demo City 19,903.99,5,0.0,382.13,First Class
DEMO-00678,2024-11-22,2024-11-23,Technology,Phones,Consumer,North,Canada,Demo City 23,1521.7,8,0.0,475.22,First Class
DEMO-00679,2025-01-05,2025-01-06,Technology,Accessories,Corporate,North,Canada,Demo City 20,483.63,9,0.2,31.22,Standard Class
DEMO-00680,2023-04-16,2023-04-20,Furniture,Tables,Corporate,West,Germany,Demo City 20,132.55,3,0.2,-2.36,Same Day
DEMO-00681,2023-10-12,2023-10-19,Office Supplies,Storage,Home Office,North,Canada,Demo City 25,8.74,1,0.05,1.23,Standard Class
DEMO-00682,2025-07-06,2025-07-09,Furniture,Tables,Home Office,South,Australia,Demo City 11,522.64,9,0.05,202.19,Second Class
DEMO-00683,2024-11-26,2024-11-30,Office Supplies,Binders,Consumer,West,United States,Demo City 14,171.44,4,0.0,18.02,First Class
DEMO-00684,2023-06-24,2023-06-29,Furniture,Tables,Consumer,West,Germany,Demo City 20,146.47,4,0.0,43.81,First Class
DEMO-00685,2024-06-12,2024-06-14,Technology,Accessories,Consumer,South,Australia,Demo City 19,62.55,4,0.0,9.28,First Class
DEMO-00686,2025-07-22,2025-07-29,Furniture,Bookcases,Consumer,South,Brazil,Demo City 5,67.23,3,0.1,10.05,Standard Class
DEMO-00687,2025-07-06,2025-07-09,Technology,Accessories,Home Office,West,Germany,Demo City 12,1119.92,9,0.05,123.25,Same Day
DEMO-00688,2024-12-27,2024-12-31,Furniture,Chairs,Corporate,South,Brazil,Demo City 14,325.63,7,0.05,5.62,First Class
DEMO-00689,2023-05-28,2023-06-01,Technology,Machines,Consumer,East,Japan,Demo City 30,44.85,4,0.5,-3.21,Standard Class
DEMO-00690,2024-09-05,2024-09-08,Technology,Accessories,Home Office,South,Australia,Demo City 9,87.6,2,0.2,11.9,Standard Class
DEMO-00691,2025-04-07,2025-04-09,Technology,Accessories,Corporate,West,United States,Demo City 27,296.24,5,0.0,14.7,Standard Class
DEMO-00692,2024-01-15,2024-01-22,Office Supplies,Storage,Consumer,North,United Kingdom,Demo City 1,683.64,10,0.0,122.58,Standard Class
DEMO-00693,2024-08-18,2024-08-21,Technology,Accessories,Consumer,West,Germany,Demo City 29,352.21,8,0.3,49.49,First Class
DEMO-00694,2025-10-27,2025-11-01,Office Supplies,Binders,Corporate,East,India,Demo City 19,809.27,11,0.1,-87.18,Same Day
DEMO-00695,2023-02-07,2023-02-10,Technology,Phones,Corporate,East,Japan,Demo City 16,40.23,1,0.1,-0.08,Second Class
DEMO-00696,2024-04-15,2024-04-19,Office Supplies,Paper,Consumer,East,India,Demo City 15,30.18,1,0.3,1.26,First Class
DEMO-00697,2025-10-09,2025-10-14,Furniture,Tables,Corporate,South,Brazil,Demo City 27,156.86,8,0.0,40.86,Standard Class
DEMO-00698,2023-10-31,2023-11-03,Technology,Accessories,Corporate,South,Brazil,Demo City 5,249.13,10,0.2,-17.02,First Class
DEMO-00699,2024-12-04,2024-12-07,Office Supplies,Paper,Corporate,North,United Kingdom,Demo City 22,428.02,7,0.2,-9.45,Standard Class
DEMO-00700,2023-04-29,2023-05-04,Office Supplies,Binders,Consumer,South,Brazil,Demo City 6,24.11,1,0.0,4.55,First Class
DEMO-00701,2025-06-21,2025-06-22,Technology,Machines,Corporate,South,Brazil,Demo City 9,412.17,9,0.2,-55.61,Standard Class
DEMO-00702,2025-11-17,2025-11-19,Office Supplies,Storage,Home Office,West,United States,Demo City 24,97.88,5,0.1,19.22,Same Day
DEMO-00703,2023-05-18,2023-05-19,Technology,Phones,Consumer,North,United Kingdom,Demo City 30,490.46,9,0.1,43.0,First Class
DEMO-00704,2024-09-29,2024-10-06,Office Supplies,Storage,Corporate,South,Australia,Demo City 19,169.85,10,0.2,-9.73,First Class
DEMO-00705,2024-02-26,2024-02-29,Technology,Machines,Home Office,East,Japan,Demo City 16,162.86,10,0.0,28.04,Second Class
DEMO-00706,2024-12-04,2024-12-06,Office Supplies,Storage,Home Office,North,United Kingdom,Demo City 4,277.35,7,0.1,50.55,Same Day
DEMO-00707,2023-07-11,2023-07-12,Technology,Accessories,Home Office,East,India,Demo City 21,28.94,2,0.1,8.97,Same Day
DEMO-00708,2024-12-29,2025-01-02,Furniture,Chairs,Corporate,North,Canada,Demo City 25,161.63,10,0.0,26.68,Same Day
DEMO-00709,2023-12-17,2023-12-24,Furniture,Bookcases,Home Office,West,Germany,Demo City 20,42.25,1,0.2,4.17,Standard Class
DEMO-00710,2025-03-16,2025-03-22,Furniture,Chairs,Consumer,North,United Kingdom,Demo City 10,184.87,10,0.5,-39.05,Standard Class
DEMO-00711,2024-03-27,2024-04-03,Office Supplies,Paper,Consumer,West,Germany,Demo City 5,471.41,9,0.3,45.8,Second Class
DEMO-00712,2025-09-21,2025-09-26,Furniture,Bookcases,Home Office,West,United States,Demo City 2,273.14,8,0.3,51.29,Same Day
DEMO-00713,2024-02-01,2024-02-06,Technology,Accessories,Consumer,South,Brazil,Demo City 1,395.18,8,0.2,30.64,Standard Class
DEMO-00714,2023-11-17,2023-11-23,Office Supplies,Paper,Home Office,West,United States,Demo City 6,357.61,11,0.5,-56.45,Standard Class
DEMO-00715,2025-01-16,2025-01-17,Technology,Phones,Home Office,East,India,Demo City 11,21.61,2,0.1,1.23,First Class
DEMO-00716,2024-12-05,2024-12-08,Furniture,Bookcases,Home Office,West,Germany,Demo City 25,1388.4,6,0.1,-172.87,Same Day
DEMO-00717,2025-01-26,2025-01-31,Technology,Machines,Corporate,West,Germany,Demo City 11,361.6,3,0.1,57.37,First Class
DEMO-00718,2024-07-22,2024-07-24,Office Supplies,Paper,Home Office,North,Canada,Demo City 25,92.01,11,0.5,-30.07,Same Day
DEMO-00719,2024-01-07,2024-01-08,Office Supplies,Paper,Consumer,West,Germany,Demo City 27,679.85,9,0.1,33.46,Same Day
DEMO-00720,2025-09-02,2025-09-05,Technology,Machines,Corporate,East,Japan,Demo City 21,334.65,6,0.3,-15.64,Same Day
DEMO-00721,2024-02-07,2024-02-08,Office Supplies,Binders,Home Office,East,Japan,Demo City 25,424.08,6,0.2,-7.05,First Class
DEMO-00722,2023-09-30,2023-10-03,Office Supplies,Binders,Consumer,North,United Kingdom,Demo City 11,502.0,8,0.2,39.05,Second Class
DEMO-00723,2024-05-11,2024-05-14,Technology,Accessories,Consumer,South,Australia,Demo City 15,83.04,8,0.3,14.03,First Class
DEMO-00724,2025-06-20,2025-06-23,Office Supplies,Binders,Corporate,North,Canada,Demo City 19,922.54,6,0.2,119.07,First Class
DEMO-00725,2023-10-26,2023-10-29,Technology,Machines,Consumer,North,United Kingdom,Demo City 19,1198.94,10,0.1,224.03,Second Class
DEMO-00726,2025-02-13,2025-02-14,Furniture,Bookcases,Home Office,East,India,Demo City 21,138.11,6,0.3,12.3,Same Day
DEMO-00727,2025-07-10,2025-07-15,Office Supplies,Binders,Corporate,West,United States,Demo City 14,30.59,1,0.05,8.31,First Class
DEMO-00728,2025-12-21,2025-12-26,Office Supplies,Binders,Consumer,South,Brazil,Demo City 12,374.51,7,0.0,-9.46,Same Day
DEMO-00729,2024-09-23,2024-09-24,Furniture,Tables,Consumer,East,India,Demo City 3,93.96,2,0.0,13.12,Standard Class
DEMO-00730,2023-08-13,2023-08-16,Technology,Phones,Consumer,South,Australia,Demo City 15,830.55,7,0.0,207.66,Same Day
DEMO-00731,2025-03-23,2025-03-29,Office Supplies,Storage,Consumer,West,United States,Demo City 4,243.5,6,0.0,55.17,Same Day
DEMO-00732,2023-11-23,2023-11-24,Office Supplies,Paper,Home Office,East,India,Demo City 14,231.7,6,0.3,5.47,First Class
DEMO-00733,2025-06-21,2025-06-25,Office Supplies,Paper,Home Office,North,Canada,Demo City 17,507.21,10,0.0,61.65,First Class
DEMO-00734,2024-08-28,2024-09-01,Technology,Accessories,Consumer,East,Japan,Demo City 19,465.84,4,0.0,225.75,Second Class
DEMO-00735,2024-08-06,2024-08-10,Furniture,Bookcases,Consumer,East,Japan,Demo City 5,110.4,9,0.2,-10.16,First Class
DEMO-00736,2024-12-05,2024-12-12,Office Supplies,Paper,Consumer,South,Brazil,Demo City 4,1020.61,7,0.0,321.69,Same Day
DEMO-00737,2023-01-23,2023-01-25,Furniture,Tables,Corporate,North,United Kingdom,Demo City 20,146.67,4,0.0,30.02,First Class
DEMO-00738,2025-09-03,2025-09-04,Office Supplies,Binders,Consumer,West,United States,Demo City 6,278.35,8,0.1,19.41,Standard Class
DEMO-00739,2024-07-09,2024-07-13,Furniture,Bookcases,Consumer,East,Japan,Demo City 16,368.59,5,0.2,57.5,Second Class
DEMO-00740,2025-07-30,2025-07-31,Technology,Phones,Consumer,East,Japan,Demo City 30,229.14,7,0.0,4.69,Second Class
DEMO-00741,2024-01-17,2024-01-22,Technology,Accessories,Home Office,South,Australia,Demo City 9,259.99,8,0.0,29.99,Second Class
DEMO-00742,2025-01-12,2025-01-18,Furniture,Tables,Corporate,North,United Kingdom,Demo City 26,597.58,6,0.5,-141.91,Standard Class
DEMO-00743,2024-11-14,2024-11-19,Technology,Machines,Corporate,East,Japan,Demo City 18,923.97,6,0.1,187.5,Standard Class
DEMO-00744,2025-01-17,2025-01-24,Furniture,Tables,Home Office,South,Australia,Demo City 30,865.13,11,0.1,-51.52,First Class
